contig_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
contig-169000000,-1.00345092e+00,-4.47196170e+00,1.27003827e+00,5.12081535e-01,6.70429599e-01,-1.23534633e-01,-3.26738604e-01,3.28809513e-01,-4.23203210e-01,-8.32248462e-02,5.23435168e-02,5.71569717e-01,7.13717508e-01,-1.07326064e+00,1.06758538e+00,-5.32658244e-02,1.18567042e+00,3.25406327e-02,2.11805493e-01,-7.22839855e-01,3.74677446e-01,5.07844859e-01,1.70878152e-01,9.37415696e-01,-1.66886719e-01
contig-170000000,1.64201505e+00,4.91692272e+00,6.89266433e+00,-3.98483753e-01,-5.10810130e-01,-1.38256050e+00,1.95010836e+00,-4.37964895e-01,-4.31101221e-01,-2.35266527e-01,7.55040472e-01,-1.84705410e-01,-3.78918218e-01,1.08089605e+00,4.64966339e-01,-3.83635770e-01,-2.24280498e-01,-7.57479853e-01,2.53064971e-01,-5.90516587e-01,7.70188896e-01,-1.39015959e+00,-1.80759957e-01,7.25449015e-02,-3.66368277e-01
contig-171000000,1.63401660e-01,5.16925513e-01,4.12255784e+00,-4.68000917e-01,-3.41893970e-01,6.69528052e-01,7.20043623e-01,-2.92724377e-01,-1.49423304e-01,3.92594099e-01,4.58363961e-01,-9.47034252e-01,3.21493409e-01,-5.91197447e-01,2.63062493e-01,3.45534407e-01,-6.30662424e-02,6.01710634e-01,-1.75143032e-01,4.86740094e-02,8.96988609e-02,3.24645415e-01,-2.86415792e-01,5.76036305e-01,-1.88122198e-01
contig-172000000,2.15632795e+00,1.46567520e+00,2.03233197e+00,5.52543618e+00,-1.09811673e+00,1.25699845e+00,-7.51436699e-03,-8.88604266e-01,3.88990000e-01,7.74723126e-01,1.97055758e+00,-2.84294117e-01,3.45685462e-01,6.66861030e-01,6.89154588e-01,-1.33299393e-01,-8.97990148e-01,6.48933189e-01,2.52561997e-01,-8.06760707e-01,-5.20664051e-01,-5.40160531e-01,6.81968610e-01,-5.41947599e-01,-2.69930547e-01
contig-173000000,-1.06128494e+00,-6.46467716e+00,5.81416509e-02,-5.40963199e-02,9.57720298e-01,-9.34145614e-01,9.27310672e-01,9.77743059e-02,-1.98826095e+00,-9.50862611e-02,-1.17222611e+00,6.36524102e-01,-3.16558055e-01,1.32861194e-01,-2.77780663e-01,6.51298272e-01,-3.17908441e-01,2.35057571e-01,5.45450272e-01,-1.97061139e-01,-7.62258811e-01,-6.23351519e-01,5.12424662e-02,-3.91796183e-01,3.27469249e-01
contig-174000000,-4.62101697e-01,-4.01176016e+00,1.20945767e+00,2.48458463e-01,-1.66280285e-01,5.14461419e-01,4.90720913e-01,1.98758438e-01,-5.14203199e-03,9.70687253e-01,-6.68380480e-01,8.02946108e-01,-3.06565523e-02,-8.20793533e-01,5.67008096e-01,-3.17056783e-01,9.15511800e-01,-2.36844442e-01,2.18491317e-02,2.57850230e-01,-1.36210197e+00,-3.31897671e-01,1.48078471e-01,1.39959282e-01,-9.24514065e-02
contig-175000000,-7.80054773e-01,-4.72044189e+00,9.30698280e-01,-3.28420462e-02,-4.93948888e-01,1.77935896e+00,3.11040682e-01,-1.32651961e-01,4.84200242e-01,-1.13354210e+00,-2.25187891e-02,-1.29378435e+00,-4.05174198e-01,7.49304514e-01,-4.74340978e-01,-1.33226682e+00,4.92482995e-01,-6.11523633e-03,7.41778686e-02,-3.55553246e-01,2.80069947e-01,7.18079655e-02,4.18498160e-01,4.22522618e-01,4.56143396e-02
contig-176000000,-8.20961395e-01,-4.34259295e+00,1.16819957e+00,4.79980490e-01,-1.66457336e-01,-4.56166838e-01,-5.66351804e-01,3.22074370e-02,5.27166266e-01,-1.47762527e-01,-8.86128723e-02,-6.98523568e-01,-6.72565758e-02,-1.56588254e-01,-3.84707741e-01,1.83053728e-01,-2.98207183e-01,-4.66914485e-01,-6.94532530e-01,-6.93203941e-01,-3.97217305e-01,-2.03200828e-01,1.78882844e-01,-1.96265316e-01,2.56655052e-01
contig-177000000,-3.98715470e+00,-1.74979995e+00,-2.46352324e+00,-5.90793651e-01,1.49011384e+00,-1.77350904e-01,-2.43170861e-01,-3.57202114e-01,-5.42803753e-01,-3.49527779e-01,-1.46430363e-01,1.38713000e+00,3.92241860e-01,6.41745423e-01,1.07328829e+00,3.44329508e-01,3.86844043e-03,-1.26480895e-01,4.95818950e-01,4.22184821e-02,-1.36789650e-01,7.08807241e-01,-1.36362984e-01,2.93231224e-01,-3.41673788e-01
contig-178000000,3.18766495e-01,-4.21715237e-01,3.04350100e+00,-3.74782166e-01,-9.25285776e-01,6.70392743e-01,1.55212484e-01,1.90308816e-01,1.30126051e+00,9.52414857e-01,6.69999917e-01,-4.83884020e-01,-4.54449397e-01,-5.78962089e-01,6.69778052e-01,6.12755872e-01,2.24074816e+00,8.16311948e-01,2.00997078e-01,3.62383503e-01,4.50822249e-01,1.73261894e-01,-1.87758159e-01,-5.23628121e-01,6.03236862e-01
contig-179000000,-6.69409582e+00,4.10431976e-01,-4.57942734e+00,2.52636115e-01,3.56637239e-01,-5.69655121e-02,5.71117672e-01,5.32927397e-01,-8.19979455e-01,-1.51231340e-01,4.22626170e-02,-4.09641280e-01,-7.78497880e-02,3.47372999e-01,1.51963524e-01,-6.77385484e-02,2.54604401e-01,-3.89897846e-01,-1.59734830e-01,1.44732796e-01,2.20135962e-01,-4.62916795e-02,2.52727900e-01,-8.17611542e-03,1.42897250e-01
contig-180000000,-6.66481786e+00,1.98578657e+00,-3.86660343e+00,2.14564753e-01,-2.64187971e-01,-1.09582534e-01,2.63895922e-01,2.85793473e-01,7.28822568e-03,-6.38810570e-02,-5.09301573e-02,-2.97647947e-03,-1.91204120e-01,-8.57011196e-02,-1.44884844e-01,3.34368202e-02,1.19072605e-01,-2.31928962e-01,-3.93931814e-01,2.75771373e-02,-1.83573879e-01,2.49567044e-02,-5.56479849e-02,-7.48357006e-03,-1.84048230e-01
contig-181000000,1.71764058e-01,-5.73079305e+00,-1.58278056e-01,2.00242224e-01,-3.23839365e-01,-2.18608030e-01,-1.45761187e-01,7.12275428e-01,3.05126379e-01,2.96986241e-01,1.08016737e+00,-5.36062749e-01,-2.24663823e-01,3.66886759e-01,-6.76264945e-01,-6.64326303e-02,-9.95808226e-02,5.67584804e-01,1.60863720e-01,3.85954324e-01,3.46682334e-01,-5.89177906e-01,-2.38970164e-01,-1.05658388e-01,-3.66288183e-01
contig-182000000,-4.54289436e-02,-3.79108916e+00,1.22602841e+00,2.11815284e-01,4.07103769e-01,9.75476261e-02,3.61298137e-01,5.11739977e-01,-3.55608748e-01,-2.80304090e-02,1.26289881e+00,-1.00491885e+00,1.17437634e+00,7.27342795e-01,1.15095971e+00,-5.44506790e-01,-5.59552903e-01,-4.66678478e-01,-6.93186058e-01,3.92867858e-01,4.73666050e-01,3.12660495e-01,-4.95332302e-01,-1.56180123e-01,-1.73825498e-01
contig-183000000,-1.04507198e+00,-5.87966293e+00,3.49218641e-01,7.40816513e-01,1.12492393e+00,-1.43966715e+00,7.74255418e-01,2.36889135e-01,-1.28373332e+00,2.59942365e-01,-2.41944395e-01,1.46218129e-01,1.52350519e+00,2.02301996e-01,-2.14053839e-01,6.26853619e-02,-5.92924157e-01,1.19894526e-01,2.34114188e-01,2.34628643e-01,-6.04905311e-01,-8.01603018e-01,-1.22451394e-01,4.79875520e-01,-6.65891475e-01
contig-184000000,-4.51568954e-01,-4.48357387e+00,7.65144746e-01,2.88741436e-01,8.39344264e-02,-9.31694290e-01,-1.80557446e-01,5.46247535e-01,6.18005597e-01,-4.82583303e-01,3.55599289e-01,9.57531696e-01,-6.80883976e-01,6.62860092e-02,-1.11098247e+00,1.03444550e+00,-1.93274751e-01,-1.59520435e-01,-3.82462349e-01,9.79141135e-01,-3.25959344e-01,5.84485140e-01,-1.16105545e+00,2.91431141e-01,-7.86379887e-02
contig-185000000,-7.43653643e-01,-3.13282867e+00,1.95082448e+00,2.15672665e-01,-9.48821302e-01,1.46678672e+00,-4.55935206e-01,3.07828372e-02,7.82924795e-01,9.93305573e-01,-1.15341776e+00,7.10378591e-01,1.88086708e+00,-4.25307852e-01,3.50294523e-01,-1.72706437e+00,2.65513770e-01,-1.19784339e-01,2.26842845e-01,-4.24709500e-01,-4.35045335e-03,-2.40578066e-01,5.20612344e-01,3.32279368e-01,-6.32955497e-01
contig-186000000,-6.69108952e-01,-4.11464094e+00,1.12727967e+00,3.80728303e-01,3.21466001e-01,4.20748485e-02,2.96018877e-02,-5.51626282e-02,-5.72854035e-01,-5.80659522e-01,2.66856763e-01,-1.27628310e-01,1.97439090e-01,-7.05284468e-01,-1.52581664e-01,-9.70378187e-01,-3.58983079e-01,-8.86913782e-01,-4.74246698e-01,-7.63314489e-01,-8.35650478e-01,3.61143011e-01,2.21020731e-01,5.96209372e-01,4.10399102e-01
contig-187000000,-1.02129725e+00,-5.08031996e+00,8.76581935e-01,9.79909298e-01,1.93148942e+00,5.48797401e-01,1.05864016e+00,-5.08364135e-01,-9.98147748e-01,3.01750510e-01,3.50038023e-01,8.07413890e-01,1.41436125e+00,-2.50115189e-01,-8.23176817e-01,-4.10325367e-01,9.59618225e-02,9.98241159e-02,-1.53927137e-01,9.30908013e-01,7.05359763e-01,2.72227781e-01,-5.51823194e-01,-1.61660436e-01,1.32151456e-01
contig-188000000,4.79492057e-02,-2.99664022e+00,1.84994809e+00,-4.76316306e-01,-4.80930708e-01,1.73996346e+00,2.02469566e-01,1.29590481e-01,9.82004260e-02,5.81502543e-02,7.66276870e-02,1.24313136e+00,-1.28463057e+00,-1.30572897e-01,3.51105856e-01,-3.07283437e-01,-1.65174558e-01,-5.36119571e-01,5.72880614e-03,-5.81235634e-01,8.73543139e-01,5.53588424e-01,-4.76538905e-01,-9.66927186e-01,-2.97843635e-01
contig-189000000,2.39283408e-01,-3.56895963e+00,1.29692693e+00,-2.05019749e-01,-6.27992854e-01,1.53548095e+00,9.27738361e-01,-4.37997127e-01,-1.22629501e+00,-3.50562115e-01,4.16405796e-01,-4.62291128e-01,4.85590822e-01,6.56241251e-01,-3.59994256e-01,-1.61340999e+00,-9.84264082e-01,1.12537238e-02,3.42195124e-01,6.28846264e-01,7.51096729e-01,-6.22970523e-02,-6.92141935e-01,4.09408011e-01,-2.46180735e-01
contig-190000000,-8.25755909e-01,-3.65000573e+00,1.45185462e+00,-3.82560102e-01,5.07479004e-01,7.00212048e-01,7.18151578e-01,-5.81949872e-01,-7.61538846e-01,-6.44722146e-01,-1.38727804e+00,-4.61187953e-01,-7.49783682e-01,8.79118636e-02,5.50806857e-01,-7.24615320e-01,-9.74066795e-01,1.25804909e+00,1.99788055e-01,-2.46652649e-02,3.76575717e-01,3.96665517e-02,1.08102214e+00,-3.42779508e-01,-9.62693221e-01
contig-191000000,-3.11864555e+00,3.06730887e+00,6.87186311e-01,-1.15839019e+00,4.89896066e-01,6.87527179e-01,-3.00480303e-01,-7.98160819e-01,4.45506596e-01,-8.01928149e-02,4.22198447e-01,-4.67825582e-01,-2.24355495e-01,-3.21286096e-01,-2.58140305e-01,1.07422940e-01,-3.03043762e-01,1.54620954e-01,2.16865049e-01,-2.91357730e-01,2.06304775e-01,-9.45567402e-02,-1.61578666e-01,7.64805053e-02,-2.84617162e-01
contig-192000000,-3.22586229e-01,-5.03847652e+00,3.07249680e-01,2.61058953e-01,6.84287909e-01,-5.79934742e-02,6.09696061e-01,-5.47141780e-01,4.45741936e-02,-8.70575002e-02,1.97560551e+00,-2.78415044e-01,9.71055139e-01,3.95827192e-01,-2.51569453e-01,7.07485619e-01,8.60530569e-01,6.01462268e-01,-3.43842656e-01,-1.42797759e+00,2.68621281e-01,-4.75396028e-01,-9.77039731e-01,1.89309844e-01,-1.14269044e-01
contig-193000000,1.09805153e+00,1.01761610e+00,4.05438535e+00,-1.85951854e-01,-2.74803893e-01,-6.02217549e-01,-7.46877491e-02,3.86338449e-01,-3.33220014e-01,2.57315749e-01,1.33246565e+00,5.19357937e-01,1.86293762e-01,-1.46208275e+00,1.28251299e+00,-8.17650606e-01,-2.03234222e-01,6.68899344e-01,-9.11691210e-03,-7.00114580e-01,1.89999363e-01,3.66833592e-01,-5.33271569e-01,-5.41432285e-01,6.35879035e-01
contig-194000000,-4.74973559e-01,-5.50701267e+00,5.55800985e-01,1.08725657e-01,-4.92792665e-02,-3.55288068e-01,-3.18142268e-01,-7.17455588e-02,-1.75764510e-01,-6.40050821e-01,-3.16115252e-01,1.03955399e-01,4.69612736e-01,5.94524841e-01,6.28434507e-02,4.15139960e-01,-6.86741039e-01,1.00221055e+00,-1.05286083e-03,-1.94791540e-01,-3.39611101e-01,-2.25433340e-01,6.02990721e-01,1.02601342e+00,6.19353890e-01
contig-195000000,2.16197272e+00,3.27683680e+00,5.45376039e+00,-2.71011691e-01,-1.36072638e+00,-5.43084478e-01,1.20561129e+00,5.80874588e-01,-1.42471301e+00,-8.77767844e-01,1.80364394e+00,-6.89866129e-01,-1.38810583e-01,2.42143295e-01,3.92119377e-01,3.35773419e-01,5.52584107e-01,-5.86345210e-01,1.01090638e+00,-4.43978719e-01,5.62098647e-01,1.27964249e-01,-1.15966807e-01,2.58994998e-01,-4.89983160e-01
contig-196000000,-1.05724822e+00,-3.26165696e+00,1.89244253e+00,-2.91122487e-01,-3.04853740e-02,5.49131133e-01,-5.38275812e-01,-1.39295217e-02,-7.12261311e-01,-6.37419264e-01,5.29946742e-02,-5.85871620e-01,-4.26487369e-01,-1.18101864e-01,1.37003303e+00,2.06005865e-01,-3.52777891e-01,4.08660457e-01,-1.75180693e-01,-1.02936180e-02,-3.49780987e-01,4.68122698e-01,1.72111294e-01,9.81990026e-01,-4.65327334e-01
contig-197000000,-4.64801792e-01,-5.17100372e+00,7.85591197e-01,5.41154548e-01,3.20432636e-01,-1.59681951e+00,9.30135514e-01,-8.21921417e-01,7.86120420e-01,-1.46653107e-02,-2.47316784e-01,3.46047274e-01,-3.79202276e-01,2.65218729e-01,9.99264709e-01,-1.08689847e+00,-7.18711860e-01,2.43066184e-01,2.39930699e-01,-1.01506728e+00,-9.82648511e-02,4.22527233e-02,6.43735594e-01,2.80401215e-01,3.42460878e-01
contig-198000000,-1.30643068e-01,-2.80479787e+00,1.89924555e+00,-1.35096473e-01,1.98012656e-01,1.18186318e+00,-8.49732737e-01,1.31112118e+00,-5.25097263e-01,3.10997229e-01,-1.47849466e-01,1.09154653e-01,4.05378419e-01,-5.87062386e-01,-8.94547207e-01,3.42145119e-01,-1.80900860e-03,3.48193487e-01,3.64297591e-01,5.29574584e-01,-9.29701009e-01,3.66541373e-01,1.06027575e+00,3.80532900e-01,-8.63411889e-01
contig-199000000,6.60293452e-01,-2.33634772e-01,3.41801533e+00,-4.73273539e-01,-1.37179221e+00,5.70211562e-01,4.95183915e-01,-9.63980833e-01,-1.05282815e+00,6.93100608e-01,2.10898333e-01,3.03351232e-01,-1.35005351e+00,-2.92308712e-01,-9.84599249e-01,-4.32811253e-01,-1.47889018e-01,3.01579921e-01,2.35415414e-01,9.06387469e-01,4.19855301e-01,-5.61995395e-01,9.08122144e-02,8.08060428e-01,-7.12509976e-01
contig-200000000,1.21018511e+01,3.02929242e+00,-9.42077158e-01,-7.33693847e-01,-4.37322948e-01,-2.93127210e-01,1.55217079e-01,-6.54572395e-01,-3.59867894e-01,-2.01542069e-01,-7.82793411e-01,-3.32306363e-01,1.23652818e-01,-1.07355577e-01,3.63135472e-02,-5.75577507e-01,2.87760016e-01,-1.99570273e-02,-2.60264179e-01,1.51692742e-01,-5.06438923e-01,1.96322307e-01,-8.70516998e-02,-4.36477743e-01,8.46032036e-02
contig-201000000,-7.83970972e-01,-2.83661116e+00,2.41534824e+00,8.66948555e-01,3.04407225e-01,-1.93600533e-01,-1.02699259e+00,-1.30644993e-01,5.10092980e-01,1.23935598e+00,-6.33372446e-01,7.52082936e-01,9.06753580e-01,-1.06586304e+00,-3.02828169e-01,-2.30172589e-01,1.73271496e-01,-3.97658091e-01,-1.34729583e-01,-1.70428078e-01,8.16779607e-03,8.20458342e-01,-1.93653651e-01,1.03442748e+00,-1.04886626e+00
contig-202000000,-1.98887454e-01,-2.65941390e+00,1.88506855e+00,-6.84066313e-01,-8.46161962e-01,7.42866298e-01,-9.99257925e-01,7.55687407e-01,-4.56982040e-01,1.23378603e+00,2.27978639e-01,5.45541510e-01,-3.96123280e-01,-5.74448295e-01,9.75520710e-02,3.81483193e-01,4.35541329e-04,4.86175131e-01,-4.38030323e-01,-1.63487060e-01,-7.49534818e-01,6.24663390e-01,3.11818441e-01,-9.10339560e-01,-7.02657283e-02
contig-203000000,-3.36949985e-01,-5.43415398e+00,4.95390571e-01,1.70822708e-02,-4.08744785e-01,1.27781832e+00,-6.92453946e-01,1.25082757e+00,-2.29484593e-01,-1.07425472e+00,-1.21181780e+00,-1.54444244e-01,5.02435903e-01,2.60554738e-01,-6.20304709e-02,-2.89642922e-01,1.05507259e-01,-7.18939476e-01,-4.95286487e-01,-1.71533206e-02,2.10626840e+00,9.73338013e-01,7.18008785e-01,7.66076648e-02,5.44480578e-02
contig-204000000,-5.02170057e-01,-5.92138035e+00,3.76538991e-01,4.35792702e-01,2.87221480e-02,-1.72499029e+00,-3.88167795e-01,5.67448408e-01,-1.42120612e-01,-5.79802051e-01,-1.76153053e-01,-3.80150128e-01,6.58533958e-01,1.16151085e-01,4.67029446e-01,-8.88991472e-02,7.23453860e-02,-3.15012969e-01,9.69717366e-02,9.63834148e-02,6.98160020e-01,2.26072478e-01,-5.23493411e-01,1.61469783e-01,1.70833105e-01
contig-205000000,1.06900961e+00,4.37358925e+00,7.45389221e+00,-8.40107517e-01,-1.75523773e+00,-6.21257312e-01,4.76853962e-01,3.86867010e-01,-1.14994632e-01,3.32437708e+00,-1.93329929e+00,-1.27047809e+00,-4.75395940e-01,3.43592758e+00,6.39771833e-01,8.38100111e-01,-7.31226065e-01,-1.19040570e+00,-5.18497545e-01,-8.99681545e-01,-1.42555737e+00,1.28315566e+00,-4.87491578e-01,-4.68943996e-01,3.37224427e-01
contig-206000000,-8.78430801e-01,-5.76112160e+00,3.11449825e-01,6.61521441e-01,4.74621858e-01,4.35167910e-01,-1.53536165e-01,8.00115005e-01,1.08513577e+00,-3.00476751e-01,-5.82793321e-01,5.15109638e-01,-3.89634824e-01,3.43420179e-01,-1.23668560e+00,-1.17118481e+00,6.15111971e-01,9.99204039e-01,8.44585684e-01,-9.55111779e-01,-5.00540501e-01,-1.06617938e-01,1.90358215e-01,2.56630268e-01,5.39230423e-01
contig-207000000,-8.01674239e-01,-4.28208132e+00,1.11850012e+00,2.05400797e-01,1.24307117e+00,1.08955614e+00,8.74579707e-01,1.68513504e-02,-1.30932307e-01,-2.84878871e-01,-1.91444718e-01,8.69235026e-01,-7.37439361e-01,-2.93589308e-01,-4.24775650e-01,-9.72737781e-01,-4.95396489e-01,4.32847218e-01,4.58712574e-01,7.14508082e-02,3.25439813e-01,-2.94092611e-01,1.58967224e-01,1.76449996e-01,-9.80947594e-02
contig-208000000,-5.12079467e-02,-4.46356298e+00,1.03603143e+00,-4.35480381e-01,-3.85919207e-01,1.55511251e+00,5.66773049e-02,2.76572220e-01,-5.80820540e-01,1.33529424e+00,-1.97197355e-01,6.31295228e-01,-5.57833671e-01,5.42529297e-01,-2.52248394e-01,1.12418705e+00,2.02866730e-01,-5.70931976e-01,-3.70509432e-01,-1.40931120e+00,5.40965862e-01,-3.49734051e-01,-4.34074786e-02,-9.35458662e-01,8.07817385e-01
contig-209000000,4.07119034e+00,7.23316639e+00,6.29929008e+00,4.92482369e+00,-7.31918760e-01,-2.41047548e+00,-8.35000904e-02,6.34028557e-01,-8.75297099e-01,-6.37059487e-02,-1.19609162e-01,2.54018979e-02,-4.71385681e-01,2.58382082e-01,-5.50173030e-02,5.11539140e-02,6.50466255e-01,2.90839905e-01,1.93843713e+00,5.65874810e-01,1.02060865e+00,-9.23651644e-01,5.88757499e-01,6.71191793e-01,5.62193221e-01
contig-210000000,1.03773198e+00,1.93239000e+00,5.16178401e+00,-1.21087329e+00,-4.73770380e-01,1.38256765e+00,1.68656321e+00,-2.33689118e-01,-1.49088308e+00,-7.67235869e-02,-4.01695723e-01,-7.12965813e-02,-7.17483398e-01,1.80713999e-01,-2.38071616e-01,-1.01496746e-01,-4.42220627e-01,-4.42333447e-01,1.29012975e-01,-1.26642875e-01,-3.32881754e-01,-5.83597162e-01,-3.38446942e-01,5.74034863e-01,-3.29956514e-01
contig-211000000,7.57373463e-01,3.23186580e-01,3.91805161e+00,-3.67163056e-01,-7.97932790e-01,5.94403830e-02,-6.63483662e-02,-3.69665686e-01,-8.98170054e-01,1.53989072e-01,9.55446083e-01,2.93811693e-01,-7.91952454e-01,-8.01961086e-01,1.16103264e-01,-3.01945367e-01,1.14539977e+00,2.07122851e-01,-2.03726658e-01,-3.59407781e-01,5.26504803e-01,9.10653425e-01,7.74250600e-02,-8.08098742e-01,-3.99940203e-01
contig-212000000,-5.45627934e-01,-4.83873249e+00,6.25952977e-01,2.34746596e-01,5.65834075e-01,-3.29827199e-01,2.60509628e-01,6.07386304e-01,5.05434194e-01,-4.73004139e-01,-4.74516719e-01,4.87272394e-01,3.40323532e-01,-7.36934979e-01,-1.07775536e+00,1.26465392e-01,3.64062450e-01,1.16055913e+00,7.45565533e-01,-5.17495397e-01,3.13367687e-01,-9.20254372e-01,-2.99420592e-01,-1.27621968e-01,-4.16708553e-01
contig-213000000,-1.08233960e+00,-5.67361301e+00,4.89083484e-01,1.67951990e-01,4.74209313e-01,-1.63158852e-01,-6.22975231e-01,3.74920525e-01,2.28060568e-01,-2.52341252e-01,1.56278539e-01,-2.27539544e-01,-9.81845374e-01,-4.13388082e-01,-1.85915093e-01,9.44394305e-02,3.30917962e-01,-2.58803242e-01,1.81835595e-01,-7.48635051e-01,-3.30957383e-01,5.79846290e-01,1.12862167e-01,9.62676957e-01,1.31493118e+00
contig-214000000,2.53516865e-01,-4.99344058e+00,3.96492750e-01,1.73060572e-01,-2.45540256e-01,2.35251143e-01,8.05515227e-01,1.04002851e-01,-4.16420861e-01,-4.82544328e-01,2.64918506e-01,3.97542990e-01,8.97274808e-01,6.07841364e-01,-7.36708639e-01,1.27278540e+00,9.20720435e-01,-1.75261037e-01,-3.07753918e-01,1.75556747e-01,1.74802034e-01,2.06588691e-02,-3.02581774e-01,1.42677460e+00,-1.44916683e+00
contig-215000000,2.84036859e-01,-8.32350133e-01,3.36285575e+00,-1.15924792e+00,-7.58189123e-01,2.25696273e+00,-3.31636838e-01,7.78233447e-01,-1.82344359e-01,-5.33182392e-01,-4.34044663e-01,-1.37403439e+00,-2.03037986e-01,5.92369240e-01,1.04529261e+00,1.77712335e-01,-1.53018615e-01,9.20562106e-01,1.30580079e-02,-7.34225034e-01,1.04405812e-01,8.89515197e-01,6.03306781e-01,3.89061398e-01,-6.35256975e-01
contig-216000000,-6.43366255e-01,-6.50510058e+00,2.48421238e-01,8.12748592e-01,1.18154925e+00,-6.85731456e-01,2.47273455e-01,6.46049747e-01,-1.17427739e+00,-2.32619899e-01,9.89555533e-02,-3.99032545e-01,-7.70091593e-01,7.13742780e-01,-6.80397985e-01,-1.98532913e-02,2.56072096e-01,1.06514477e-01,1.88974476e-01,4.72124069e-01,-1.58251723e+00,1.28891629e-01,-7.04410653e-01,-7.31398113e-01,-5.40805987e-01
contig-217000000,-8.62721198e-02,-5.83786323e+00,5.50646787e-01,8.88586864e-01,6.37879435e-01,-8.88349158e-01,1.15851382e+00,6.96257529e-02,-1.18480440e+00,2.31458609e-01,-4.96820697e-02,-1.87506635e+00,8.52045258e-01,4.04294043e-01,-9.17836690e-01,-2.58132144e-01,2.74491475e-01,-4.10222080e-01,1.34768579e-01,6.42451364e-01,-3.59819527e-01,-1.69688706e-01,1.61078509e-01,4.79445022e-01,-7.92774170e-01
contig-218000000,4.99644397e+00,6.43850552e+00,4.46639889e+00,2.33229413e+00,3.85398981e+00,5.36655662e-02,-5.13243054e-02,2.42036456e+00,8.04867587e-01,3.43923263e-01,-7.37768879e-01,-8.13103528e-01,-3.71577170e-01,-8.05260476e-01,-3.29388801e-01,7.77275065e-01,1.35120504e-01,-3.26753627e-01,4.86693113e-01,3.40680640e-01,7.51649748e-01,5.52096347e-01,-9.34223150e-01,3.07938384e-01,3.74709285e-01
contig-219000000,-3.83407967e-01,-3.23195996e+00,1.77571825e+00,-1.58855674e-01,2.37131914e-01,7.65509720e-01,2.86103549e-01,-1.06718115e-02,5.10569635e-01,-2.05876622e+00,1.00835583e+00,-1.54419030e-01,-1.64293530e+00,3.91304467e-01,1.23830309e+00,4.85259637e-01,-8.63637629e-01,1.78683387e-01,-3.21775816e-01,-2.39877812e-01,-7.36959334e-02,6.61435904e-02,-1.12045264e+00,1.77010628e+00,-2.49785319e-02
contig-220000000,-3.62510477e-01,-4.72921225e+00,9.45822126e-01,3.78415519e-01,-1.12624771e-02,4.61823896e-02,1.31551578e-01,2.81084969e-01,5.86454472e-01,1.29704357e-01,-9.33404371e-01,3.03490741e-01,-3.43351110e-02,-4.46099892e-01,3.46877971e-01,6.21990251e-01,-2.26869240e-01,-1.09718550e+00,7.34395744e-01,7.61845279e-01,4.65023991e-01,-3.98106702e-01,-7.65619287e-01,2.02830780e-01,-7.90561458e-01
contig-221000000,-3.32910866e+00,2.18537141e+00,-1.48846289e-01,-6.36309593e-01,1.06582351e+00,2.58496748e-01,-1.91078351e+00,-3.91925741e-01,3.46483142e-01,-1.00194683e+00,1.17325631e+00,-5.75654452e-01,-1.50063913e-02,-2.12005180e-01,-3.52670120e-01,-6.68650600e-01,-9.50155548e-02,-6.54632006e-01,-6.08038715e-02,4.00185113e-01,-6.64526335e-01,1.44043975e-01,7.56138984e-03,8.59231050e-02,6.48907217e-01
contig-222000000,1.04920418e+00,3.37242289e+00,6.30994879e+00,-3.19699844e-01,-1.61526184e+00,-1.78648026e+00,1.05139860e-02,4.88100541e-01,3.82772078e-01,-7.83504827e-01,-3.00921489e-01,-9.46016075e-01,-5.11695985e-02,-1.10329867e-01,6.46656045e-01,-4.04083053e-02,9.42259474e-01,6.43064836e-01,1.96332845e+00,-8.14110702e-01,9.30786432e-02,-3.74884040e-01,-6.82442131e-01,4.17711576e-02,-4.45782624e-01
contig-223000000,-2.73488423e-01,-2.83784469e+00,2.05309477e+00,4.15809046e-02,8.86514510e-01,1.33990096e+00,3.42773075e-01,-1.41015634e-02,1.20112804e-01,-1.73319163e+00,1.56767327e+00,1.56373999e-01,-5.17024874e-01,-6.59683632e-01,-7.45535004e-01,-4.89318271e-01,-2.70482676e-01,-5.64996707e-01,-8.03994779e-01,-1.42454654e+00,-7.11222577e-01,5.10241579e-01,-1.05941621e+00,-4.60462838e-01,-3.23480157e-01
contig-224000000,1.01825475e+00,2.50212647e+00,5.86252981e+00,-8.68660002e-01,-9.95867711e-01,5.18800295e-01,-3.00802981e-01,6.44596293e-01,-1.39988821e-01,-5.74143027e-01,-4.04890461e-01,-6.08251854e-01,1.65514396e-01,9.40210037e-02,-3.14179583e-01,-8.56786722e-01,-9.07848014e-01,-3.98501645e-02,9.40173709e-02,-8.61622283e-01,1.07260877e+00,2.81200505e-01,-2.53580924e-01,-5.19823393e-01,3.72646162e-01
contig-225000000,-1.96331772e-01,-4.52738205e+00,1.54897834e+00,4.59603907e-01,-1.14443101e+00,5.89150532e-01,-1.80103113e+00,1.19890874e+00,2.40030915e+00,3.49424091e-01,-6.15984402e-01,-5.72526779e-01,1.19578608e+00,-5.56548293e-01,-1.96271326e+00,-1.38272475e-01,7.91502285e-01,-2.17460487e-01,-4.61119974e-01,3.11563910e-01,-5.81789913e-01,1.10030023e+00,1.54224098e+00,-1.81593324e-01,1.55922358e-01
